plan_name,receptor_id,time_days,concentration_mg_L
random_11_off_axis_capture,R015,4994.736842105263,2.1819953030464975e-10
random_11_off_axis_capture,R015,5186.842105263158,8.069127821040262e-10
random_11_off_axis_capture,R015,5378.9473684210525,2.6499190619414196e-09
random_11_off_axis_capture,R015,5571.0526315789475,7.847759363649541e-09
random_11_off_axis_capture,R015,5763.157894736842,2.1227079420840462e-08
random_11_off_axis_capture,R015,5955.263157894737,5.317577827605611e-08
random_11_off_axis_capture,R015,6147.368421052632,1.240587813728832e-07
random_11_off_axis_capture,R015,6339.473684210527,2.713163190116583e-07
random_11_off_axis_capture,R015,6531.578947368422,5.600615076902414e-07
random_11_off_axis_capture,R015,6723.684210526316,1.0976241866517037e-06
random_11_off_axis_capture,R015,6915.78947368421,2.053161136681854e-06
random_11_off_axis_capture,R015,7107.894736842105,3.686737519465754e-06
random_11_off_axis_capture,R015,7300.0,6.366049964407435e-06
random_11_off_axis_capture,R016,3650.0,1.575711705881466e-26
random_11_off_axis_capture,R016,3842.1052631578946,1.0490490887141285e-24
random_11_off_axis_capture,R016,4034.2105263157896,7.278075490229192e-24
random_11_off_axis_capture,R016,4226.315789473684,1.2294217766295664e-22
random_11_off_axis_capture,R016,4418.421052631579,2.1919400178262165e-21
random_11_off_axis_capture,R016,4610.526315789473,3.505178053211426e-20
random_11_off_axis_capture,R016,4802.631578947368,4.356931476065593e-19
random_11_off_axis_capture,R016,4994.736842105263,4.225347139889681e-18
random_11_off_axis_capture,R016,5186.842105263158,3.312875996069953e-17
random_11_off_axis_capture,R016,5378.9473684210525,2.2012437691408817e-16
random_11_off_axis_capture,R016,5571.0526315789475,1.2378852456599805e-15
random_11_off_axis_capture,R016,5763.157894736842,6.0169385209704154e-15
random_11_off_axis_capture,R016,5955.263157894737,2.574196583463419e-14
random_11_off_axis_capture,R016,6147.368421052632,9.83969579405308e-14
random_11_off_axis_capture,R016,6339.473684210527,3.412511128273221e-13
random_11_off_axis_capture,R016,6531.578947368422,1.0866228211953449e-12
random_11_off_axis_capture,R016,6723.684210526316,3.185679000157304e-12
random_11_off_axis_capture,R016,6915.78947368421,8.672440392656514e-12
random_11_off_axis_capture,R016,7107.894736842105,2.2082836447644613e-11
random_11_off_axis_capture,R016,7300.0,5.292583117545826e-11
random_11_off_axis_capture,R017,3650.0,3.1807401416914532e-24
random_11_off_axis_capture,R017,3842.1052631578946,2.2512149756554114e-22
random_11_off_axis_capture,R017,4034.2105263157896,5.9938844609493324e-21
random_11_off_axis_capture,R017,4226.315789473684,1.4458082191289542e-19
random_11_off_axis_capture,R017,4418.421052631579,2.74419821485599e-18
random_11_off_axis_capture,R017,4610.526315789473,4.0181654601949284e-17
random_11_off_axis_capture,R017,4802.631578947368,4.563333837727198e-16
random_11_off_axis_capture,R017,4994.736842105263,4.2005363525250145e-15
random_11_off_axis_capture,R017,5186.842105263158,3.132506240751124e-14
random_11_off_axis_capture,R017,5378.9473684210525,1.950519793739509e-13
random_11_off_axis_capture,R017,5571.0526315789475,1.038641303228334e-12
random_11_off_axis_capture,R017,5763.157894736842,4.822726693629319e-12
random_11_off_axis_capture,R017,5955.263157894737,1.996026752798081e-11
random_11_off_axis_capture,R017,6147.368421052632,7.439937950608487e-11
random_11_off_axis_capture,R017,6339.473684210527,2.512511998807594e-10
random_11_off_axis_capture,R017,6531.578947368422,7.770662393053579e-10
random_11_off_axis_capture,R017,6723.684210526316,2.221126459977296e-09
random_11_off_axis_capture,R017,6915.78947368421,5.913415060953022e-09
random_11_off_axis_capture,R017,7107.894736842105,1.4825332070504655e-08
random_11_off_axis_capture,R017,7300.0,3.5031839751293347e-08
random_11_off_axis_capture,R018,3650.0,1.900682648913355e-23
random_11_off_axis_capture,R018,3842.1052631578946,1.2709542046229625e-21
random_11_off_axis_capture,R018,4034.2105263157896,2.209103270965529e-20
random_11_off_axis_capture,R018,4226.315789473684,4.445482775319656e-19
random_11_off_axis_capture,R018,4418.421052631579,8.164903132779552e-18
random_11_off_axis_capture,R018,4610.526315789473,1.2190210290990325e-16
random_11_off_axis_capture,R018,4802.631578947368,1.3983471349032772e-15
random_11_off_axis_capture,R018,4994.736842105263,1.2604533288842363e-14
random_11_off_axis_capture,R018,5186.842105263158,9.248620756902669e-14
random_11_off_axis_capture,R018,5378.9473684210525,5.681323411241649e-13
random_11_off_axis_capture,R018,5571.0526315789475,3.0103406058959304e-12
random_11_off_axis_capture,R018,5763.157894736842,1.3982132899780408e-11
random_11_off_axis_capture,R018,5955.263157894737,5.733973877482661e-11
random_11_off_axis_capture,R018,6147.368421052632,2.1071188460595011e-10
random_11_off_axis_capture,R018,6339.473684210527,7.024525836741555e-10
random_11_off_axis_capture,R018,6531.578947368422,2.14658723264902e-09
random_11_off_axis_capture,R018,6723.684210526316,6.097177674772311e-09
random_11_off_axis_capture,R018,6915.78947368421,1.6128325617767643e-08
random_11_off_axis_capture,R018,7107.894736842105,3.9966919097506734e-08
random_11_off_axis_capture,R018,7300.0,9.335579511031097e-08
random_11_off_axis_capture,R019,3650.0,2.4594049707204586e-26
random_11_off_axis_capture,R019,3842.1052631578946,2.261212349380368e-24
random_11_off_axis_capture,R019,4034.2105263157896,3.627151874805301e-23
random_11_off_axis_capture,R019,4226.315789473684,9.345711534312814e-22
random_11_off_axis_capture,R019,4418.421052631579,2.147365752221709e-20
random_11_off_axis_capture,R019,4610.526315789473,3.9699680074038467e-19
random_11_off_axis_capture,R019,4802.631578947368,5.645507666076204e-18
random_11_off_axis_capture,R019,4994.736842105263,6.353842855094268e-17
random_11_off_axis_capture,R019,5186.842105263158,5.670892260282832e-16
random_11_off_axis_capture,R019,5378.9473684210525,4.151802946656658e-15
random_11_off_axis_capture,R019,5571.0526315789475,2.5606423755000847e-14
random_11_off_axis_capture,R019,5763.157894736842,1.3594509000867182e-13
random_11_off_axis_capture,R019,5955.263157894737,6.376114933296194e-13
random_11_off_axis_capture,R019,6147.368421052632,2.664138208274186e-12
random_11_off_axis_capture,R019,6339.473684210527,9.993622300930539e-12
random_11_off_axis_capture,R019,6531.578947368422,3.4059238798520914e-11
random_11_off_axis_capture,R019,6723.684210526316,1.0652661648928284e-10
random_11_off_axis_capture,R019,6915.78947368421,3.0840306200199626e-10
random_11_off_axis_capture,R019,7107.894736842105,8.371655390213833e-10
random_11_off_axis_capture,R019,7300.0,2.129585047649673e-09
random_11_off_axis_capture,R020,3650.0,3.252089785061038e-37
random_11_off_axis_capture,R020,3842.1052631578946,1.3493642980841591e-34
random_11_off_axis_capture,R020,4034.2105263157896,6.392746840149765e-33
random_11_off_axis_capture,R020,4226.315789473684,4.615026467435683e-31
random_11_off_axis_capture,R020,4418.421052631579,3.173830695363918e-29
random_11_off_axis_capture,R020,4610.526315789473,1.662687777700996e-27
random_11_off_axis_capture,R020,4802.631578947368,6.054303941763432e-26
random_11_off_axis_capture,R020,4994.736842105263,1.5357341482724199e-24
random_11_off_axis_capture,R020,5186.842105263158,2.872846246846932e-23
random_11_off_axis_capture,R020,5378.9473684210525,4.138409374539648e-22
random_11_off_axis_capture,R020,5571.0526315789475,4.751187264049208e-21
random_11_off_axis_capture,R020,5763.157894736842,4.5943481608543455e-20
random_11_off_axis_capture,R020,5955.263157894737,3.691857127612937e-19
random_11_off_axis_capture,R020,6147.368421052632,2.5211000522455294e-18
random_11_off_axis_capture,R020,6339.473684210527,1.4914466497587417e-17
random_11_off_axis_capture,R020,6531.578947368422,7.766035637100164e-17
random_11_off_axis_capture,R020,6723.684210526316,3.624234173894522e-16
random_11_off_axis_capture,R020,6915.78947368421,1.5355097240751821e-15
random_11_off_axis_capture,R020,7107.894736842105,5.9077888773872105e-15
random_11_off_axis_capture,R020,7300.0,2.0840046181417612e-14
random_11_off_axis_capture,R021,3650.0,1.840183698115269e-41
random_11_off_axis_capture,R021,3842.1052631578946,2.1425047295617227e-38
random_11_off_axis_capture,R021,4034.2105263157896,8.581110070942388e-36
random_11_off_axis_capture,R021,4226.315789473684,2.0520489338986067e-33
random_11_off_axis_capture,R021,4418.421052631579,2.88028313774814e-31
random_11_off_axis_capture,R021,4610.526315789473,2.490980628574749e-29
random_11_off_axis_capture,R021,4802.631578947368,1.4747496964831482e-27
random_11_off_axis_capture,R021,4994.736842105263,6.02702038614609e-26
random_11_off_axis_capture,R021,5186.842105263158,1.730942790641333e-24
random_11_off_axis_capture,R021,5378.9473684210525,3.686051689985106e-23
random_11_off_axis_capture,R021,5571.0526315789475,6.062091192310034e-22
random_11_off_axis_capture,R021,5763.157894736842,7.953784694823712e-21
random_11_off_axis_capture,R021,5955.263157894737,8.810528571411634e-20
random_11_off_axis_capture,R021,6147.368421052632,8.098026942432103e-19
random_11_off_axis_capture,R021,6339.473684210527,6.306258668575815e-18
random_11_off_axis_capture,R021,6531.578947368422,4.2405188908647316e-17
random_11_off_axis_capture,R021,6723.684210526316,2.5011516982391253e-16
random_11_off_axis_capture,R021,6915.78947368421,1.3179690473881918e-15
random_11_off_axis_capture,R021,7107.894736842105,6.292228790530721e-15
random_11_off_axis_capture,R021,7300.0,2.7164167462273284e-14
random_11_off_axis_capture,R022,3650.0,1.0390418944928154e-40
random_11_off_axis_capture,R022,3842.1052631578946,1.1420656909356741e-37
random_11_off_axis_capture,R022,4034.2105263157896,3.582802700919996e-35
random_11_off_axis_capture,R022,4226.315789473684,7.875676315141541e-33
random_11_off_axis_capture,R022,4418.421052631579,1.0788669259028663e-30
random_11_off_axis_capture,R022,4610.526315789473,9.249640665602715e-29
random_11_off_axis_capture,R022,4802.631578947368,5.141415632580965e-27
random_11_off_axis_capture,R022,4994.736842105263,1.991661699441042e-25
random_11_off_axis_capture,R022,5186.842105263158,5.7780172143543884e-24
random_11_off_axis_capture,R022,5378.9473684210525,1.2289026511455963e-22
random_11_off_axis_capture,R022,5571.0526315789475,2.0066255876413254e-21
random_11_off_axis_capture,R022,5763.157894736842,2.6054692551522704e-20
random_11_off_axis_capture,R022,5955.263157894737,2.766845696813417e-19
random_11_off_axis_capture,R022,6147.368421052632,2.5005828006312884e-18
random_11_off_axis_capture,R022,6339.473684210527,1.9343136449033784e-17
random_11_off_axis_capture,R022,6531.578947368422,1.2890635413154584e-16
random_11_off_axis_capture,R022,6723.684210526316,7.524987440824929e-16
random_11_off_axis_capture,R022,6915.78947368421,3.901419551057767e-15
random_11_off_axis_capture,R022,7107.894736842105,1.8176479812040423e-14
random_11_off_axis_capture,R022,7300.0,7.77742647494715e-14
random_11_off_axis_capture,R023,3650.0,1.1800424663491821e-43
random_11_off_axis_capture,R023,3842.1052631578946,1.8133724610847573e-40
random_11_off_axis_capture,R023,4034.2105263157896,6.526492500978464e-38
random_11_off_axis_capture,R023,4226.315789473684,1.8025287212134624e-35
random_11_off_axis_capture,R023,4418.421052631579,3.199835711530895e-33
random_11_off_axis_capture,R023,4610.526315789473,3.512320619523223e-31
random_11_off_axis_capture,R023,4802.631578947368,2.4349577409421245e-29
random_11_off_axis_capture,R023,4994.736842105263,1.1295250703970116e-27
random_11_off_axis_capture,R023,5186.842105263158,3.8254291719339295e-26
random_11_off_axis_capture,R023,5378.9473684210525,9.742583588181014e-25
random_11_off_axis_capture,R023,5571.0526315789475,1.866339213632959e-23
random_11_off_axis_capture,R023,5763.157894736842,2.799327973050947e-22
random_11_off_axis_capture,R023,5955.263157894737,3.391425718840883e-21
random_11_off_axis_capture,R023,6147.368421052632,3.4034337863354775e-20
random_11_off_axis_capture,R023,6339.473684210527,2.9519259320262657e-19
random_11_off_axis_capture,R023,6531.578947368422,2.1958906808617353e-18
random_11_off_axis_capture,R023,6723.684210526316,1.4186871396385022e-17
random_11_off_axis_capture,R023,6915.78947368421,8.082039156765358e-17
random_11_off_axis_capture,R023,7107.894736842105,4.1117701273034754e-16
random_11_off_axis_capture,R023,7300.0,1.8936267421812747e-15
random_11_off_axis_capture,R024,3650.0,1.4412684531014283e-54
random_11_off_axis_capture,R024,3842.1052631578946,9.948507124329159e-51
random_11_off_axis_capture,R024,4034.2105263157896,1.3112004374332429e-47
random_11_off_axis_capture,R024,4226.315789473684,1.1795337174305935e-44
random_11_off_axis_capture,R024,4418.421052631579,6.114222562151343e-42
random_11_off_axis_capture,R024,4610.526315789473,1.7682391656687225e-39
random_11_off_axis_capture,R024,4802.631578947368,2.9474189714635547e-37
random_11_off_axis_capture,R024,4994.736842105263,3.037246932259063e-35
random_11_off_axis_capture,R024,5186.842105263158,2.236226332669598e-33
random_11_off_axis_capture,R024,5378.9473684210525,1.122505733812126e-31
random_11_off_axis_capture,R024,5571.0526315789475,3.9936810449356084e-30
random_11_off_axis_capture,R024,5763.157894736842,1.0579647425518484e-28
random_11_off_axis_capture,R024,5955.263157894737,2.1669950944875936e-27
random_11_off_axis_capture,R024,6147.368421052632,3.563708585415231e-26
random_11_off_axis_capture,R024,6339.473684210527,4.931023841836607e-25
random_11_off_axis_capture,R024,6531.578947368422,5.618390178954147e-24
random_11_off_axis_capture,R024,6723.684210526316,5.395715926674489e-23
random_11_off_axis_capture,R024,6915.78947368421,4.450178078267864e-22
random_11_off_axis_capture,R024,7107.894736842105,3.201429844923799e-21
random_11_off_axis_capture,R024,7300.0,2.0577276895953026e-20
random_12_off_axis_capture,R001,3650.0,0.026826978621611725
random_12_off_axis_capture,R001,3842.1052631578946,0.03368869088600625
random_12_off_axis_capture,R001,4034.2105263157896,0.04010007403915957
random_12_off_axis_capture,R001,4226.315789473684,0.04962693299935322
random_12_off_axis_capture,R001,4418.421052631579,0.06340812416339829
random_12_off_axis_capture,R001,4610.526315789473,0.07153164286484032
random_12_off_axis_capture,R001,4802.631578947368,0.0817073293964451
random_12_off_axis_capture,R001,4994.736842105263,0.09165814243200597
random_12_off_axis_capture,R001,5186.842105263158,0.10144211341179997
random_12_off_axis_capture,R001,5378.9473684210525,0.11074529446165342
random_12_off_axis_capture,R001,5571.0526315789475,0.11926444970217107
random_12_off_axis_capture,R001,5763.157894736842,0.1267501123392915
random_12_off_axis_capture,R001,5955.263157894737,0.13300754039253745
random_12_off_axis_capture,R001,6147.368421052632,0.13790532891787732
random_12_off_axis_capture,R001,6339.473684210527,0.1413750044334977
random_12_off_axis_capture,R001,6531.578947368422,0.14340285679388834
random_12_off_axis_capture,R001,6723.684210526316,0.14402631395673174
random_12_off_axis_capture,R001,6915.78947368421,0.14333305147235154
random_12_off_axis_capture,R001,7107.894736842105,0.14143540153920856
random_12_off_axis_capture,R001,7300.0,0.1384672287335379
random_12_off_axis_capture,R002,3650.0,0.1939584215879886
random_12_off_axis_capture,R002,3842.1052631578946,0.23159614960189848
random_12_off_axis_capture,R002,4034.2105263157896,0.2573590891860444
random_12_off_axis_capture,R002,4226.315789473684,0.2886103212401027
random_12_off_axis_capture,R002,4418.421052631579,0.3463534020671983
random_12_off_axis_capture,R002,4610.526315789473,0.3686985865961564
random_12_off_axis_capture,R002,4802.631578947368,0.4083481762609085
random_12_off_axis_capture,R002,4994.736842105263,0.44269317426694
random_12_off_axis_capture,R002,5186.842105263158,0.47423177286740936
random_12_off_axis_capture,R002,5378.9473684210525,0.5016101382066709
random_12_off_axis_capture,R002,5571.0526315789475,0.523822070871958
random_12_off_axis_capture,R002,5763.157894736842,0.5402461576577694
random_12_off_axis_capture,R002,5955.263157894737,0.5506162417257504
random_12_off_axis_capture,R002,6147.368421052632,0.5549521016719343
random_12_off_axis_capture,R002,6339.473684210527,0.5535251237852578
random_12_off_axis_capture,R002,6531.578947368422,0.5468171083746928
random_12_off_axis_capture,R002,6723.684210526316,0.5354071585550982
random_12_off_axis_capture,R002,6915.78947368421,0.5199477820519266
random_12_off_axis_capture,R002,7107.894736842105,0.5011235841450566
random_12_off_axis_capture,R002,7300.0,0.4796072431685187
random_12_off_axis_capture,R003,3650.0,0.00010700101722167469
random_12_off_axis_capture,R003,3842.1052631578946,0.00017922600218289478
random_12_off_axis_capture,R003,4034.2105263157896,0.0002577975517665519
random_12_off_axis_capture,R003,4226.315789473684,0.00033959847588825186
random_12_off_axis_capture,R003,4418.421052631579,0.0004826941952288534
random_12_off_axis_capture,R003,4610.526315789473,0.0006246091857650238
random_12_off_axis_capture,R003,4802.631578947368,0.0008394629036404577
random_12_off_axis_capture,R003,4994.736842105263,0.0010917851970204933
random_12_off_axis_capture,R003,5186.842105263158,0.0013860624813411145
random_12_off_axis_capture,R003,5378.9473684210525,0.0017210058057422614
random_12_off_axis_capture,R003,5571.0526315789475,0.0020941217352108397
random_12_off_axis_capture,R003,5763.157894736842,0.0025013925777062312
random_12_off_axis_capture,R003,5955.263157894737,0.0029372269343816565
random_12_off_axis_capture,R003,6147.368421052632,0.003394522114212456
random_12_off_axis_capture,R003,6339.473684210527,0.003864694150067265
random_12_off_axis_capture,R003,6531.578947368422,0.004338045627165664
random_12_off_axis_capture,R003,6723.684210526316,0.004804334823726395
random_12_off_axis_capture,R003,6915.78947368421,0.005253204269363995
random_12_off_axis_capture,R003,7107.894736842105,0.005674711378421393
random_12_off_axis_capture,R003,7300.0,0.006059593562879525
random_12_off_axis_capture,R004,3650.0,7.452874736945207e-16
random_12_off_axis_capture,R004,3842.1052631578946,5.61188081311791e-15
random_12_off_axis_capture,R004,4034.2105263157896,2.7882123362928905e-14
random_12_off_axis_capture,R004,4226.315789473684,9.818309065726754e-14
random_12_off_axis_capture,R004,4418.421052631579,3.3681462165477725e-13
random_12_off_axis_capture,R004,4610.526315789473,1.0857116868276675e-12
random_12_off_axis_capture,R004,4802.631578947368,3.4838881833812502e-12
random_12_off_axis_capture,R004,4994.736842105263,1.0141530254696082e-11
random_12_off_axis_capture,R004,5186.842105263158,2.6696841489554778e-11
random_12_off_axis_capture,R004,5378.9473684210525,6.442077760744895e-11
random_12_off_axis_capture,R004,5571.0526315789475,1.4430012611418302e-10
random_12_off_axis_capture,R004,5763.157894736842,3.0159231564771097e-10
random_12_off_axis_capture,R004,5955.263157894737,5.928419284837391e-10
random_12_off_axis_capture,R004,6147.368421052632,1.103419983470101e-09
random_12_off_axis_capture,R004,6339.473684210527,1.9557698704964054e-09
random_12_off_axis_capture,R004,6531.578947368422,3.320116693806425e-09
random_12_off_axis_capture,R004,6723.684210526316,5.4187927042282525e-09
random_12_off_axis_capture,R004,6915.78947368421,8.529012254539793e-09
random_12_off_axis_capture,R004,7107.894736842105,1.2989900953790039e-08
random_12_off_axis_capture,R004,7300.0,1.92002638919322e-08
random_12_off_axis_capture,R005,3650.0,0.0004186228941324626
random_12_off_axis_capture,R005,3842.1052631578946,0.0007698570132021625
random_12_off_axis_capture,R005,4034.2105263157896,0.0011883153110490987
random_12_off_axis_capture,R005,4226.315789473684,0.0016921307085069855
random_12_off_axis_capture,R005,4418.421052631579,0.002608886116458872
random_12_off_axis_capture,R005,4610.526315789473,0.0035447891086861217
random_12_off_axis_capture,R005,4802.631578947368,0.005067801626741153
random_12_off_axis_capture,R005,4994.736842105263,0.006963072336617944
random_12_off_axis_capture,R005,5186.842105263158,0.009310069313652664
random_12_off_axis_capture,R005,5378.9473684210525,0.012138949461273656
random_12_off_axis_capture,R005,5571.0526315789475,0.015469139834831763
random_12_off_axis_capture,R005,5763.157894736842,0.019306302552071414
random_12_off_axis_capture,R005,5955.263157894737,0.023640336562142723
random_12_off_axis_capture,R005,6147.368421052632,0.028444685433635358
random_12_off_axis_capture,R005,6339.473684210527,0.03367450680732991
random_12_off_axis_capture,R005,6531.578947368422,0.03926351110936173
random_12_off_axis_capture,R005,6723.684210526316,0.045130788005861844
random_12_off_axis_capture,R005,6915.78947368421,0.05118118280520358
random_12_off_axis_capture,R005,7107.894736842105,0.05730897908678483
random_12_off_axis_capture,R005,7300.0,0.06340166065290184
random_12_off_axis_capture,R006,3650.0,0.0026643703609774334
random_12_off_axis_capture,R006,3842.1052631578946,0.004640797204420112
random_12_off_axis_capture,R006,4034.2105263157896,0.0062915079750820516
random_12_off_axis_capture,R006,4226.315789473684,0.007292780209522627
random_12_off_axis_capture,R006,4418.421052631579,0.010348883358511432
random_12_off_axis_capture,R006,4610.526315789473,0.012813240009921753
random_12_off_axis_capture,R006,4802.631578947368,0.017977805388313336
random_12_off_axis_capture,R006,4994.736842105263,0.023843019438597284
random_12_off_axis_capture,R006,5186.842105263158,0.03096919091034414
random_12_off_axis_capture,R006,5378.9473684210525,0.03940681084072171
random_12_off_axis_capture,R006,5571.0526315789475,0.04917033616648899
random_12_off_axis_capture,R006,5763.157894736842,0.06022963412465629
random_12_off_axis_capture,R006,5955.263157894737,0.07250672095034144
random_12_off_axis_capture,R006,6147.368421052632,0.08587645407482729
random_12_off_axis_capture,R006,6339.473684210527,0.10015801262607504
random_12_off_axis_capture,R006,6531.578947368422,0.11512147830086629
random_12_off_axis_capture,R006,6723.684210526316,0.1305010329995773
random_12_off_axis_capture,R006,6915.78947368421,0.14600258582726794
random_12_off_axis_capture,R006,7107.894736842105,0.1613172127209141
random_12_off_axis_capture,R006,7300.0,0.1761307883315532
random_12_off_axis_capture,R007,3650.0,2.5432953659431033e-06
random_12_off_axis_capture,R007,3842.1052631578946,6.18124488635716e-06
random_12_off_axis_capture,R007,4034.2105263157896,1.0056152088396486e-05
random_12_off_axis_capture,R007,4226.315789473684,1.2094524043238555e-05
random_12_off_axis_capture,R007,4418.421052631579,1.8737687039533582e-05
random_12_off_axis_capture,R007,4610.526315789473,2.7130564841568005e-05
random_12_off_axis_capture,R007,4802.631578947368,4.7387609350475574e-05
random_12_off_axis_capture,R007,4994.736842105263,7.631121993109822e-05
random_12_off_axis_capture,R007,5186.842105263158,0.00011845866961881546
random_12_off_axis_capture,R007,5378.9473684210525,0.0001775431702244906
random_12_off_axis_capture,R007,5571.0526315789475,0.0002575540796487707
random_12_off_axis_capture,R007,5763.157894736842,0.0003625473761655777
random_12_off_axis_capture,R007,5955.263157894737,0.0004964424399340779
random_12_off_axis_capture,R007,6147.368421052632,0.0006630122051534152
random_12_off_axis_capture,R007,6339.473684210527,0.0008652146360381798
random_12_off_axis_capture,R007,6531.578947368422,0.0011053517532815798
random_12_off_axis_capture,R007,6723.684210526316,0.0013848954325867608
random_12_off_axis_capture,R007,6915.78947368421,0.0017042870865237785
random_12_off_axis_capture,R007,7107.894736842105,0.002062849399115794
random_12_off_axis_capture,R007,7300.0,0.002458755570585339
random_12_off_axis_capture,R008,3650.0,2.364353868125403e-17
random_12_off_axis_capture,R008,3842.1052631578946,2.637326291934251e-16
random_12_off_axis_capture,R008,4034.2105263157896,1.3222966659512239e-15
random_12_off_axis_capture,R008,4226.315789473684,3.1623731139254275e-15
random_12_off_axis_capture,R008,4418.421052631579,9.441818246736851e-15
random_12_off_axis_capture,R008,4610.526315789473,3.297736098060987e-14
random_12_off_axis_capture,R008,4802.631578947368,1.4527145241447874e-13
random_12_off_axis_capture,R008,4994.736842105263,5.662884705784358e-13
random_12_off_axis_capture,R008,5186.842105263158,1.948846711005905e-12
random_12_off_axis_capture,R008,5378.9473684210525,6.045401350250235e-12
random_12_off_axis_capture,R008,5571.0526315789475,1.6984548999173454e-11
random_12_off_axis_capture,R008,5763.157894736842,4.373811974856519e-11
random_12_off_axis_capture,R008,5955.263157894737,1.0427448285898646e-10
random_12_off_axis_capture,R008,6147.368421052632,2.320999143031573e-10
random_12_off_axis_capture,R008,6339.473684210527,4.865402168411195e-10
random_12_off_axis_capture,R008,6531.578947368422,9.658830330158137e-10
random_12_off_axis_capture,R008,6723.684210526316,1.8229241482791233e-09
random_12_off_axis_capture,R008,6915.78947368421,3.2868711703566826e-09
random_12_off_axis_capture,R008,7107.894736842105,5.686184196743323e-09
random_12_off_axis_capture,R008,7300.0,9.473405867336057e-09
random_12_off_axis_capture,R009,3650.0,2.8158679491364403e-07
random_12_off_axis_capture,R009,3842.1052631578946,9.698946791932689e-07
random_12_off_axis_capture,R009,4034.2105263157896,2.488580525310063e-06
random_12_off_axis_capture,R009,4226.315789473684,5.2836347226365445e-06
random_12_off_axis_capture,R009,4418.421052631579,1.1554675846234327e-05
random_12_off_axis_capture,R009,4610.526315789473,2.2957166101362845e-05
random_12_off_axis_capture,R009,4802.631578947368,4.688867775983724e-05
random_12_off_axis_capture,R009,4994.736842105263,8.991501544936201e-05
random_12_off_axis_capture,R009,5186.842105263158,0.00016238413657463998
random_12_off_axis_capture,R009,5378.9473684210525,0.0002782306737163774
random_12_off_axis_capture,R009,5571.0526315789475,0.0004555240389570883
random_12_off_axis_capture,R009,5763.157894736842,0.0007155336982338633
random_12_off_axis_capture,R009,5955.263157894737,0.001083029744206882
random_12_off_axis_capture,R009,6147.368421052632,0.0015857855524955527
random_12_off_axis_capture,R009,6339.473684210527,0.0022537574270524844
random_12_off_axis_capture,R009,6531.578947368422,0.0031184382596649092
random_12_off_axis_capture,R009,6723.684210526316,0.004212262554642202
random_12_off_axis_capture,R009,6915.78947368421,0.005564310178392522
random_12_off_axis_capture,R009,7107.894736842105,0.007202193795238914
random_12_off_axis_capture,R009,7300.0,0.009149614595837775
random_12_off_axis_capture,R010,3650.0,1.7335988708889286e-06
random_12_off_axis_capture,R010,3842.1052631578946,5.6191509088001265e-06
random_12_off_axis_capture,R010,4034.2105263157896,1.2322776193616207e-05
random_12_off_axis_capture,R010,4226.315789473684,2.0321017658874502e-05
random_12_off_axis_capture,R010,4418.421052631579,3.8744454018141734e-05
random_12_off_axis_capture,R010,4610.526315789473,7.002248743233988e-05
random_12_off_axis_capture,R010,4802.631578947368,0.000141106074326673
random_12_off_axis_capture,R010,4994.736842105263,0.00026502394243265354
random_12_off_axis_capture,R010,5186.842105263158,0.0004703122712303865
random_12_off_axis_capture,R010,5378.9473684210525,0.0007944147206776331
random_12_off_axis_capture,R010,5571.0526315789475,0.0012827788820456987
random_12_off_axis_capture,R010,5763.157894736842,0.0019890275935888074
random_12_off_axis_capture,R010,5955.263157894737,0.0029741532134457804
random_12_off_axis_capture,R010,6147.368421052632,0.004304578467207691
random_12_off_axis_capture,R010,6339.473684210527,0.006050303829056357
random_12_off_axis_capture,R010,6531.578947368422,0.008284499167217522
random_12_off_axis_capture,R010,6723.684210526316,0.011072537086911388
random_12_off_axis_capture,R010,6915.78947368421,0.014476798477302778
random_12_off_axis_capture,R010,7107.894736842105,0.018551039744152606
random_12_off_axis_capture,R010,7300.0,0.023337217162804746
random_12_off_axis_capture,R011,3650.0,2.0250388224741795e-09
random_12_off_axis_capture,R011,3842.1052631578946,9.114379726024578e-09
random_12_off_axis_capture,R011,4034.2105263157896,2.3739496686049344e-08
random_12_off_axis_capture,R011,4226.315789473684,3.95613493917697e-08
random_12_off_axis_capture,R011,4418.421052631579,8.133345554093769e-08
random_12_off_axis_capture,R011,4610.526315789473,1.7115649610896094e-07
random_12_off_axis_capture,R011,4802.631578947368,4.3181975753820487e-07
random_12_off_axis_capture,R011,4994.736842105263,9.941442617649956e-07
random_12_off_axis_capture,R011,5186.842105263158,2.124922116533258e-06
random_12_off_axis_capture,R011,5378.9473684210525,4.263235422911227e-06
random_12_off_axis_capture,R011,5571.0526315789475,8.059284433142883e-06
random_12_off_axis_capture,R011,5763.157894736842,1.4448982827783521e-05
random_12_off_axis_capture,R011,5955.263157894737,2.470679503456392e-05
random_12_off_axis_capture,R011,6147.368421052632,4.049157372272553e-05
random_12_off_axis_capture,R011,6339.473684210527,6.390042171424308e-05
random_12_off_axis_capture,R011,6531.578947368422,9.747254032077977e-05
random_12_off_axis_capture,R011,6723.684210526316,0.0001440842574028337
random_12_off_axis_capture,R011,6915.78947368421,0.00020700715469481186
random_12_off_axis_capture,R011,7107.894736842105,0.0002898065579095524
random_12_off_axis_capture,R011,7300.0,0.0003962476316402209
random_12_off_axis_capture,R012,3650.0,2.2494375485452284e-20
random_12_off_axis_capture,R012,3842.1052631578946,4.778523599756825e-19
